"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"AT3G51440",555.899202065734,2.13506582677171,0.507899784897411,4.20371476865848,2.62569778262027e-05,0.000268079863263979,NA
"AT3G26690",82.4665517084693,2.4056669596522,0.532962178306846,4.51376675038124,6.36862579911361e-06,8.71261639025932e-05,"ATNUDT13"
"AT3G60540",169.978693709802,2.83016364677089,0.653982661400315,4.32758208101559,1.50755171554477e-05,0.000173875998087818,NA
"AT3G11840",1078.99264950436,2.34154740959562,0.414544420984113,5.64848371143645,1.61869185560409e-08,7.26067826094304e-07,"PUB24"
"AT3G48090",2657.2607677522,2.74427869489474,0.433364602256453,6.33249388760818,2.41229846760677e-10,2.65101227261967e-08,"ATEDS1"
"AT3G12830",503.148177306762,2.22426484905409,0.34564687727432,6.43507867507455,1.23409390862602e-10,1.57887841667796e-08,"SAUR72"
"AT3G50800",290.039479599873,3.53586154949887,0.560795916370302,6.3050772059547,2.88050273733883e-10,3.03978529667765e-08,NA
"AT3G53480",16.7574186043723,-2.69706793398176,0.785324918180237,-3.43433382991519,0.00059401214924369,0.00327259324966101,"ABCG37"
"AT3G25882",816.958782178421,3.27102590984814,0.598077852651104,5.46923096273945,4.51992441408874e-08,1.62510395021336e-06,"NIMIN-2"
"AT3G50280",65.8348084724404,2.54508977231424,0.693366034055658,3.67062943280827,0.000241953909549208,0.00158994280213807,NA
"AT3G28890",216.592043485447,2.67327101676242,0.623324117241324,4.28873349003989,1.7969483234959e-05,0.000200449682200086,"AtRLP43"
"AT3G49110",141.407526137997,2.64557592242011,0.702120068152765,3.76798220478223,0.000164572431050485,0.00116334522713245,"ATPCA"
"AT3G11640",45.5884045819645,2.79791951758408,0.635367033443672,4.40362714826332,1.06455843264243e-05,0.000130788607438927,NA
"AT3G56400",8234.71908616833,2.71402682946266,0.666265855555821,4.07348929384731,4.63139814854145e-05,0.000425300655855871,"ATWRKY70"
"AT3G03840",31.5530174746388,-3.14409894940737,0.847321196182701,-3.71063412973967,0.000206740720737001,0.00139301306176693,"SAUR27"
"AT3G23730",531.266442227147,-3.37224815254444,0.766546232530534,-4.39927562022179,1.08612811041579e-05,0.000132948832191102,"XTH16"
"AT3G06770",937.730091992452,-3.57227715018011,0.488029639190828,-7.31979548640342,2.48349151804577e-13,1.51390721185343e-10,"PGF4"
"AT3G11402",235.685182942725,2.02567958944361,0.574525623449643,3.52582984424743,0.000422158110258117,0.00247514823004519,NA
"AT3G02800",335.244437226888,2.37852615075262,0.475973183065202,4.99718520996339,5.81731913134475e-07,1.26648903693541e-05,"AtPFA-DSP3"
"AT3G44350",166.865937738729,3.51760635948936,0.720914924203978,4.87936404336953,1.06428458741104e-06,2.0367832279484e-05,"anac061"
"AT3G46110",742.35103540099,2.04294756082685,0.444407930430372,4.59700968623225,4.28597701654774e-06,6.29561726753852e-05,"AuxRP3"
"AT3G30720",60.6685914698997,-2.05591555647263,0.530196128813979,-3.87765101392121,0.000105469861017441,0.000820558685978786,"DEG6"
"AT3G25010",1163.83681323282,2.89002433170892,0.671865001506483,4.30149557608863,1.69649161860043e-05,0.000191010885183365,"AtRLP41"
"AT3G28540",2550.50383323851,2.68130172307664,0.519000791569708,5.16627675069068,2.38803127107786e-07,6.16367822221168e-06,NA
"AT3G60415",2078.51678987583,3.08728823043361,0.553746380272606,5.57527478358189,2.47139450990415e-08,1.02444245224547e-06,NA
"AT3G46880",13.3789003136407,-4.76108223697235,1.45981184100836,-3.2614355516418,0.00110849627852137,0.0054556250736088,NA
"AT3G02020",263.528802014502,-3.65274997102065,0.959770062051301,-3.80585946097724,0.000141312612020266,0.00103419675025849,"AK3"
"AT3G50930",5640.08140138333,3.76758755450871,0.460589369683332,8.17992728989605,2.84015198448362e-16,6.54055444782305e-13,"AtBCS1"
"AT3G44326",22.0721381744376,5.94154882260069,1.46125885473428,4.0660481223781,4.78170661732478e-05,0.000436592977213273,"CFB"
"AT3G09440",19709.5275294215,2.80666366383279,0.550985760117092,5.09389510036763,3.50780903264337e-07,8.35664942650189e-06,"HSP70-3"
"AT3G53150",125.079150895832,4.43353918406601,0.849709258339993,5.21771316547433,1.81145694682188e-07,4.91416972249088e-06,"UGT73D1"
"AT3G09032",50.9818621553258,2.24394251774838,0.498788658546757,4.4987841629884,6.83432000860438e-06,9.19792964274898e-05,NA
"AT3G58850",160.111252628444,-2.37490332875702,0.530687932961165,-4.47514100331128,7.63609019646736e-06,0.000100806118096804,"HLH2"
"AT3G56030",113.532825439862,2.07357391907667,0.4993908205829,4.15220671588708,3.29284613434932e-05,0.000320712072276898,NA
"AT3G28510",1186.26096173942,4.66294355722562,1.08747739542221,4.28785331709379,1.804081578517e-05,0.000200920982247949,NA
"AT3G28340",1288.56198839359,2.41924690738796,0.401269195159588,6.02898736451923,1.64990185381657e-09,1.1998549411299e-07,"GATL10"
"AT3G11340",1174.31958349174,4.26551873747972,1.28882907355317,3.30960778664009,0.000934267862027876,0.0047367014942245,"UGT76B1"
"AT3G11010",2651.9329608223,3.04328078566111,0.530468244965795,5.73697071321835,9.63849158146314e-09,4.88999666272801e-07,"AtRLP34"
"AT3G25600",1023.13862537567,2.16171225966892,0.383432967430103,5.63778402821606,1.72252349337681e-08,7.64475844191171e-07,"CML16"
"AT3G57520",17450.7922383683,-2.35243800961099,0.535104491530158,-4.39622176013525,1.10151400049237e-05,0.000134607908128515,"AtSIP2"
"AT3G60470",14.1757588054627,4.31235587928019,1.2198952290839,3.53502151370707,0.000407741959983564,0.00240559631728418,NA
"AT3G46090",2230.30849261274,3.67424874429636,0.66704679229678,5.50823238598474,3.62454727315001e-08,1.35599940042071e-06,"ZAT7"
"AT3G04640",1960.65899846726,2.67200150598803,0.445577678890502,5.99671310430399,2.01351325685928e-09,1.43887749705888e-07,NA
"AT3G58120",794.576959369403,-4.07392045611383,0.581832166581859,-7.00188248450967,2.5254587745192e-12,8.17854040010701e-10,"ATBZIP61"
"AT3G44720",2901.84089514446,2.07928451907744,0.457582983634551,4.54405997041634,5.5180947574612e-06,7.74326553440358e-05,"ADT4"
"AT3G03450",40.7135738040042,2.92754278154643,0.585905992136778,4.9966083652256,5.83473938868013e-07,1.26894867334506e-05,"RGL2"
"AT3G06750",482.681665028117,-2.40067721101792,0.460634875038572,-5.21167054669253,1.8714768400909e-07,5.05055064944322e-06,NA
"AT3G52400",15119.9747615696,2.967063335348,0.43982696924157,6.74597862987881,1.5199899203483e-11,3.35141607331265e-09,"ATSYP122"
"AT3G15340",20.9856394356093,2.75567012066682,0.680621816887745,4.04875373120945,5.14910908869969e-05,0.000462058717748432,"PPI2"
"AT3G22740",146.928099116982,-3.16692711727798,0.62693739895722,-5.05142478745966,4.38526609978495e-07,1.00185255420917e-05,"HMT3"
"AT3G09350",589.085221717092,2.38251724077116,0.642222523225003,3.7098001932524,0.000207422881838145,0.00139629183528761,"Fes1A"
"AT3G09010",486.66598334696,2.30841010503992,0.520750262617633,4.43285442322454,9.29936582578882e-06,0.000118317161513382,NA
"AT3G29000",389.669463779137,3.9700552400823,0.634295380092831,6.25900071903609,3.8745208635994e-10,3.80584452222565e-08,NA
"AT3G12110",440.280966218862,-2.34309985401214,0.452033094827654,-5.18346970791042,2.17795615706902e-07,5.75769378972098e-06,"ACT11"
"AT3G22600",763.761298265975,3.22991223701126,1.02196776495031,3.16048347881923,0.00157507537336302,0.00723335404720009,"LTPG5"
"AT3G01235",7.21792803628414,3.66923828513712,0.790949982886309,4.63902694800935,3.50053411899885e-06,5.37024945598595e-05,NA
"AT3G03265",77.660723153112,-4.68847266716389,0.757641474382323,-6.18824711382944,6.08369072540603e-10,5.36555633935172e-08,NA
"AT3G18217",6.11394822294307,-4.43144731134943,1.3916201798028,-3.18437988731766,0.00145064499318867,0.00674883684148785,NA
"AT3G09005",6.83767910584806,-3.61717378739844,0.906903511404447,-3.98848801654414,6.64957613064565e-05,0.000564775999401429,NA
"AT3G15536",84.0036328441371,3.50605478353523,0.800391605915016,4.38042422937091,1.18448475948587e-05,0.00014264747893727,NA
"AT3G61198",83.5237390144477,2.64798833721065,0.592694149415993,4.46771465488536,7.90596649762599e-06,0.000103381111438357,NA
"AT3G52748",39.3173623785286,2.95700492858199,0.749752251662186,3.94397605612569,8.01416634025917e-05,0.000655491758359161,NA
"AT2G19190",1083.0206026574,3.05590342482248,0.863936056749383,3.53718704173608,0.000404413154028139,0.00239072077307108,"FRK1"
"AT2G41835",634.97049836958,2.16944302809052,0.425761228822965,5.09544524307213,3.47922575892425e-07,8.30765358058342e-06,NA
"AT2G31865",2325.80452471505,2.70811502837006,0.466186250763866,5.8090838670868,6.28156188173079e-09,3.43513592508581e-07,"atPARG2"
"AT2G34940",248.761581279276,2.63413463134233,0.540636690171755,4.8722824018945,1.10316328459011e-06,2.09378775058742e-05,"BP80-3;2"
"AT2G33580",1253.08673345313,2.77967588533457,0.325354492528022,8.54353005466849,1.30182638666564e-17,5.39633073800641e-14,"AtLYK5"
"AT2G39210",4526.55613824555,2.17912301745916,0.494135652531506,4.40996921856437,1.03385313723653e-05,0.000128079140002177,"PIC30"
"AT2G31020",707.158986671587,2.17065021401323,0.429491830083152,5.05399651861359,4.32659496530587e-07,9.9235442853041e-06,"ORP1A"
"AT2G23130",1965.6257752201,-2.64574262011465,0.551245987611446,-4.79956803237459,1.59008216020272e-06,2.84103817692772e-05,"AGP17"
"AT2G42350",213.499474034916,2.15993770410682,0.515579908692195,4.18933644948589,2.79771336322283e-05,0.000282167431465481,"ATL40"
"AT2G46430",1675.97635010453,2.1847220648621,0.412631352838471,5.29460994622318,1.19270712974572e-07,3.47191684987496e-06,"ATCNGC3"
"AT2G33570",2218.1464540927,-2.01182585432642,0.379778555204773,-5.29736560096624,1.17485318143262e-07,3.43926653084356e-06,"GALS1"
"AT2G05790",733.334097191796,-2.04055496107076,0.375693836984432,-5.43143048991597,5.59040914247266e-08,1.93757223891118e-06,NA
"AT2G46940",144.241185727711,2.80070172813156,0.498068253770479,5.62312837031807,1.87529938716186e-08,8.26967129751421e-07,NA
"AT2G47930",75.5116772282649,-2.63709094481395,0.521814345896998,-5.05369575510769,4.33341724024854e-07,9.9235442853041e-06,"AGP26"
"AT2G17010",2.59077071745196,5.2308332920471,1.68016503847342,3.113285404867,0.00185017004666994,0.00824481281171387,"MSL8"
"AT2G24850",3144.87535985814,4.1605258272684,0.852759798739634,4.87889536234893,1.06681639425853e-06,2.03704454771915e-05,"TAT"
"AT2G38690",16.6615398524004,3.48158992826423,1.00098503964662,3.47816379902473,0.000504861315221804,0.00286992748746218,NA
"AT2G32200",199.263044073337,2.29041667046334,0.5810306409553,3.94198947356297,8.0808523925387e-05,0.00066016455139045,"AthCYSTM5"
"AT2G26400",358.737189781684,5.62043947434359,1.77449038083323,3.16735415139555,0.00153832852303653,0.00709150288444284,"ARD"
"AT2G01890",5.57307780006723,-6.05052586384625,1.6700248278754,-3.62301551620864,0.000291188347628681,0.00183384068457977,"ATPAP8"
"AT2G35980",548.453924420618,4.79273697562253,1.08267773956219,4.42674380426498,9.56662427265182e-06,0.000120827455621561,"ATNHL10"
"AT2G26150",178.092972095399,3.59186781581316,1.14625304430024,3.13357319631453,0.00172691841156446,0.00779444925916486,"ATHSFA2"
"AT2G19660",7.62933760615394,-5.26618692332654,1.61668726058551,-3.25739371597405,0.00112440356958416,0.00551322176087093,NA
"AT2G33080",22.1379315183414,3.12438756277732,0.98625445066145,3.16793253574865,0.00153527142773987,0.00708686761945134,"AtRLP28"
"AT2G07170",7.02734195469781,5.0118352666201,1.51642113316103,3.30504182315947,0.000949622282740651,0.00480045644684945,NA
"AT2G18000",28.9836463780231,2.22511858845093,0.677270808648329,3.2854193035305,0.00101830706866121,0.00508564633857164,"TAF14"
"AT2G35658",90.4203705807739,2.43958049386764,0.575955892251146,4.23570715516503,2.27833547938241e-05,0.000241424256827635,NA
"AT2G18193",99.3014033109903,2.43851777951969,0.669688231827033,3.64127315313122,0.000271293108135149,0.00173597436221337,NA
"AT2G25770",73.9606642145147,-2.56719195608246,0.698623759754782,-3.67464163684262,0.000238183486756821,0.00157116198170651,NA
"AT2G04515",103.978600587215,4.46697849644376,0.748188945805615,5.97038825751954,2.36689646338261e-09,1.62935741083554e-07,NA
"AT2G13790",5574.51912264056,2.34499291982903,0.377366599415295,6.21409770621576,5.16204021857508e-10,4.75504202534164e-08,"ATSERK4"
"AT2G30020",1098.01590955378,2.22047902166717,0.481319575629658,4.61331542304789,3.9629619473894e-06,5.92614352969645e-05,"AP2C1"
"AT2G47440",3556.61946064303,-2.81168938014035,0.502873366945352,-5.59124734964519,2.25444152564656e-08,9.55002971403128e-07,NA
"AT2G04495",785.0057725996,3.93259831822802,0.592799128483192,6.63394753681646,3.26826033097773e-11,5.74050539151223e-09,NA
"AT2G42380",262.712199332552,-3.80758296939367,0.647979434885673,-5.87608612928505,4.20079820422122e-09,2.52120360372425e-07,"ATBZIP34"
"AT2G18690",12027.3811111814,3.39289487208728,0.55591118194195,6.1033038771319,1.03898037337579e-09,8.25449137258998e-08,NA
"AT2G14560",12269.9819568823,2.6816960265029,0.780223405166528,3.43708738900306,0.000588005855166438,0.00324554177208511,"LURP1"
"AT2G41550",17.696810633779,-2.21147280922546,0.503990100088253,-4.3879290661428,1.14435082798319e-05,0.000138781833006318,NA
"AT2G33330",390.536547478335,-2.12620090860874,0.420573219176778,-5.05548335381537,4.29302074620897e-07,9.89706870987363e-06,"PDLP3"
"AT2G26170",358.069295467566,2.09719743726406,0.38159287715214,5.49590299723522,3.88716148866134e-08,1.44382274218629e-06,"CYP711A1"
"AT2G37980",128.21859971722,3.24087036823756,0.737386543808777,4.39507663307455,1.10733682109794e-05,0.00013508336053017,NA
"AT2G30140",2269.55130963565,2.70951631398122,0.528279610410667,5.12894357568511,2.91372651168614e-07,7.20643146553782e-06,"UGT87A2"
"AT2G21830",36.5553942064257,-2.46239343782501,0.571435147511299,-4.30913892599917,1.63891396936178e-05,0.000185719687966059,NA
"AT2G25297",295.94578569606,3.4486617747481,0.60536104642199,5.69686767117169,1.22028566377826e-08,5.81417026838349e-07,NA
"AT2G28160",66.2527491641699,2.34893491071395,0.524792970631293,4.47592677906552,7.60805574783919e-06,0.000100500040426842,"ATBHLH029"
"AT2G20670",4590.80141439992,-3.272055095971,0.81971705065594,-3.99168846537069,6.5604520598109e-05,0.000558635700047825,NA
"AT2G14890",1851.13374197037,-3.01223924985091,0.59440634044263,-5.06764320112706,4.02771474413899e-07,9.41132083281e-06,"AGP9"
"AT2G26560",10844.2114154011,2.14523016231888,0.453634517670718,4.72898352915033,2.25646686415266e-06,3.77766819276478e-05,"PLA"
"AT2G31880",9797.12797890503,2.1774707269984,0.324649026870484,6.7071531000371,1.98458018445875e-11,4.19718458194817e-09,"EVR"
"AT2G44230",1037.61051570308,-2.30172144575117,0.460535988667867,-4.99791873466624,5.79523966672294e-07,1.26300880475815e-05,NA
"AT2G24600",7726.41205838608,2.65696699189209,0.411238134759622,6.46089641819124,1.04084549147206e-10,1.3653521301424e-08,NA
"AT2G46150",51.0865345868262,2.24253560353328,0.616055351402221,3.64015278566931,0.000272476311914961,0.00174193215322316,NA
"AT2G46400",1731.29218385427,3.97792550107752,0.51629529760614,7.7047486574478,1.31101066243795e-14,1.18139160824735e-11,"ATWRKY46"
"AT2G32100",229.600691784235,-3.7652630522558,0.526221845656937,-7.15527696793969,8.35041512321512e-13,3.46141407687513e-10,"ATOFP16"
"AT2G02230",539.833059572856,2.12083386380908,0.35004327382451,6.05877622111471,1.3716105188847e-09,1.0225899141872e-07,"AFA1"
"AT2G18680",174.843805189311,3.07740892904771,0.495658439664965,6.20872900122078,5.34148427740477e-10,4.83439314993412e-08,NA
"AT2G29100",128.842964950817,3.08227751429283,0.630364708370127,4.88967334840552,1.01003443112339e-06,1.95827629742408e-05,"ATGLR2.9"
"AT2G19170",48.0083043431084,-2.46684851585569,0.551576457766155,-4.47236005294034,7.73610279544657e-06,0.000101802200976778,"SLP3"
"AT2G40740",144.595900431322,3.14460324973726,0.733717971144706,4.28584738742493,1.82043932674625e-05,0.00020241644574111,"ATWRKY55"
"AT2G47190",234.29367115037,2.60500654541148,0.559251343228198,4.65802465555908,3.19257983362396e-06,4.97140568232082e-05,"ATMYB2"
"AT2G33775",3.3928663423361,-5.24221196270266,1.46676067593608,-3.57400634521178,0.000351560403636628,0.00213365766494077,"RALF19"
"AT2G43550",42.918244040951,-2.36901190848105,0.621793407479021,-3.80996626851657,0.000138985753244661,0.00101932721930249,NA
"AT2G32130",54.787780021536,3.80676296049498,0.884990596919277,4.30147277693867,1.6966662145256e-05,0.000191010885183365,"CHIQL7"
"AT2G18660",606.782284707686,3.2123451817817,0.91079599079696,3.52696456093405,0.000420353023007182,0.00246596002118507,"AtPNP-A"
"AT2G42170",142.241164727234,-2.8622524834292,0.672153193450679,-4.25833353366226,2.0595650273858e-05,0.000222545817719266,NA
"AT2G29300",69.6021280400785,-2.07806849112707,0.435458063722453,-4.77214378202803,1.82275301015478e-06,3.1587273318117e-05,NA
"AT2G38860",1578.92804674426,2.0035567925897,0.412476927986575,4.85737905964745,1.18949745282503e-06,2.23108816355218e-05,"DJ-1e"
"AT2G32210",433.009840171345,2.15534978078136,0.65725185996731,3.2793361450336,0.00104051615022685,0.00517536302606232,"AthCYSTM6"
"AT2G32680",2443.19180303514,3.07018007082599,0.57084274966391,5.37832892269122,7.51803727038786e-08,2.42331011611289e-06,"AtRLP23"
"AT2G26480",11.5172420139836,4.36916585485983,1.20307600040739,3.63166238324124,0.000281601377143356,0.00178539924829403,"UGT76D1"
"AT2G37430",311.000692400907,3.92623138819125,0.712566063069684,5.50998930720519,3.58855497494433e-08,1.34739837700536e-06,"ZAT11"
"AT2G34580",11.4646108914799,5.04358790547313,1.49950202646276,3.36350856248636,0.000769584489189773,0.00404832693475818,NA
"AT2G02340",9.09112072028622,6.79460279344104,2.01611525290046,3.37014601901656,0.000751283616745183,0.00397019485993388,"AtPP2-B8"
"AT2G23270",24.5243696448164,5.03906146037154,1.39627626399265,3.60892868432952,0.000307464111165942,0.00191366401442202,"PIP3"
"AT2G22810",22.5177458198397,-2.40343935219387,0.74625000049028,-3.22068924705505,0.0012788272936954,0.00609449861787326,"ACC4"
"AT2G42570",110.021165896217,-2.14010769966482,0.34385837801596,-6.22380560279817,4.85238257540318e-10,4.53020185845974e-08,"TBL39"
"AT2G13810",185.209742242297,4.55939621578037,1.40671365805473,3.24116865552107,0.00119040732480005,0.00577131747691364,"ALD1"
"AT2G41100",29136.7107595613,2.0104896814876,0.318486224369631,6.31264251842254,2.74310644732745e-10,2.91557047319532e-08,"ATCAL4"
"AT2G40610",714.54145714339,-3.15202491010742,0.623267401417176,-5.05725937685878,4.25324575097691e-07,9.81656697491619e-06,"ATEXP8"
"AT2G23560",97.6840259010545,-2.00435632426174,0.480811186027564,-4.16869736501271,3.06345425311917e-05,0.000302348346905466,"ATMES7"
"AT2G38470",8125.63738441913,2.79434518807115,0.435083908633266,6.42254317529015,1.34016221256112e-10,1.68340618288132e-08,"ATWRKY33"
"AT2G42870",263.868346573431,-3.29302847508904,0.728219551893829,-4.52202699930961,6.12502446105091e-06,8.45751212390015e-05,"HLH1"
"AT2G37710",6805.65625751693,2.71034077540724,0.405212630111351,6.68868779993961,2.25180541242819e-11,4.44484942647492e-09,"LecRK-IV.1"
"AT2G04450",1226.4403143917,2.63998856675182,0.853388766128995,3.09353564463581,0.00197786791925056,0.00870134768067343,"ATNUDT6"
"AT2G04070",87.9845145463829,3.1352261265111,0.871125321941231,3.59905291184109,0.000319378208434536,0.00197477110620949,NA
"AT2G25295",20.9028625441411,6.11395711540081,1.41165471016198,4.33105707180991,1.48395208936156e-05,0.000172015609642661,"LCR81"
"AT2G14610",3745.82679541049,5.18674957453199,1.26920607188879,4.08660948715225,4.37722967273429e-05,0.000407087278650047,"AtCAPE9"
"AT2G20142",2350.30334116402,2.41574779472223,0.435247247422575,5.5502885061943,2.8519854500621e-08,1.1280582144654e-06,NA
"AT2G32140",1099.74652433056,2.59764042136725,0.462636905379297,5.61485776677837,1.96723996359541e-08,8.56575955577279e-07,NA
"AT2G20150",33.5009143768031,3.28118781777362,0.64338685664489,5.09986765176434,3.39891058791983e-07,8.14402553124005e-06,NA
"AT2G45970",141.85260094195,-2.34074003170655,0.490325396685949,-4.77385027887059,1.80736768472368e-06,3.14257572429388e-05,"CYP86A8"
"AT2G14620",105.745725940219,5.55715013662798,1.17971583873167,4.71058364580623,2.47008394813186e-06,4.03745740607105e-05,"XTH10"
"AT2G21200",13.5492938614531,-2.74904280729982,0.732635616703343,-3.75226476112334,0.000175244244538464,0.00121882960144436,"SAUR7"
"AT2G36050",805.71763439439,-2.77568552438109,0.433224894038373,-6.40703145774268,1.48380213252217e-10,1.78798156968922e-08,"ATOFP15"
"AT2G02780",78.0355458355394,-2.45073323469329,0.470322317859796,-5.21075258738596,1.88076128120606e-07,5.06900628274079e-06,NA
"AT2G29110",671.109396918255,3.48663469086788,0.503755212466387,6.92128757099565,4.47556894796083e-12,1.27069372623885e-09,"ATGLR2.8"
"AT2G23830",10.9183708901446,7.39045829976887,1.61227950055161,4.58385676753961,4.56476984845113e-06,6.61604334818169e-05,"PVA31"
"AT2G19780",67.3424549310771,-2.81715430254586,0.51798649417282,-5.43866362200161,5.36816967032892e-08,1.86992747205441e-06,NA
"AT2G35000",49.6838125061404,4.13193116739815,0.634620510081501,6.51086925455264,7.47171574431889e-11,1.06799158977071e-08,"ATL2G"
"AT2G35710",1576.83791472815,2.05233795184682,0.331222224775446,6.19625676760736,5.78217719649456e-10,5.14340792165434e-08,"PGSIP7"
"AT2G17120",1923.9861349178,2.01229632843269,0.297190081701555,6.7710749864576,1.27828994237881e-11,3.04914795905263e-09,"CL-1"
"AT2G11810",61.0422960235979,-2.13198943642577,0.562258284044456,-3.79183285853944,0.000149539548081832,0.00108142242621914,"ATMGD3"
"AT2G21900",11.6016623954637,8.66149404423993,2.19211014901744,3.95121296624726,7.77560915302758e-05,0.000639512997244641,"ATWRKY59"
"AT2G46830",1179.92207243434,-2.21697602112947,0.380134822230932,-5.83207822981988,5.47412415555342e-09,3.11314216322636e-07,"AtCCA1"
"AT2G41380",182.015511122032,2.6720673386106,0.735690180068362,3.63205519252997,0.000281172963536185,0.00178377436248882,NA
"AT2G21910",14.5333086506932,5.55913776389282,1.55155297600426,3.58295066289606,0.000339734793727135,0.00207159262571009,"CYP96A5"
"AT2G16270",35.0056361056851,-2.59264022225227,0.630206623131141,-4.11395267376104,3.88941208472594e-05,0.000367797755772183,NA
"AT2G05940",2443.80787665266,2.12209893866846,0.346975811863599,6.11598522464926,9.5962216896407e-10,7.73896072916316e-08,"PBL14"
"AT2G42950",328.352410683782,2.25775912936853,0.4678990812422,4.82531216640675,1.39784150717097e-06,2.55032245401633e-05,NA
"AT2G47130",1173.31215030688,3.04953113858456,0.70542271023532,4.3229840694628,1.5393285265406e-05,0.00017695021098769,"AtSDR3"
"AT2G45470",1046.25373313617,-2.48720866544987,0.594911010877982,-4.18080791911919,2.90475165368768e-05,0.000290699578823423,"AGP8"
"AT2G33710",40.8493066488275,2.02261054225656,0.540777811635527,3.74018774205877,0.00018388285694373,0.00126658560751603,NA
"AT2G27660",3309.81078787363,3.04429141484787,0.745092847876637,4.08578799746029,4.39274748563505e-05,0.000407903603885627,NA
"AT2G43100",138.829882220897,-3.36277247359224,0.745689439115785,-4.50961525964443,6.49453017859043e-06,8.84981147149673e-05,"ATLEUD1"
"AT2G37640",142.271000801015,-2.09248125091085,0.631237612515279,-3.31488683409244,0.000916802317489923,0.00466756198287795,"ATEXP3"
"AT2G34555",11.4389350604838,4.94922688123813,1.44329294824196,3.42912150112468,0.00060553838124389,0.00331933046539563,"ATGA2OX3"
"AT2G39330",115.923077561429,-2.53045047034267,0.758238390785736,-3.3372755865348,0.000846040137181294,0.00437282490853354,"JAL23"
"AT2G26390",45.0656795890113,4.0593575789281,0.75560500879998,5.37232751457669,7.77267672729374e-08,2.47840765922908e-06,"SERP4"
"AT2G29990",988.907617320101,2.15595558284464,0.429274892324714,5.02231931424916,5.1051216127948e-07,1.13650645055623e-05,"NDA2"
"AT2G10940",19962.009518085,-4.02979354862576,0.866062112977372,-4.65300754789056,3.27128268670273e-06,5.08631695158295e-05,NA
"AT2G30550",2077.7106043977,2.02112980157502,0.45576230993678,4.43461373946296,9.22375133875906e-06,0.000117643981690536,"DALL3"
"AT2G44740",139.936009652698,-2.08270940196215,0.456353855064062,-4.56380367745505,5.02350578757896e-06,7.18545072141901e-05,"CYCP4;1"
"AT2G26190",2877.31582024064,2.31011337163943,0.318677019253852,7.24907424152613,4.19629841480539e-13,2.16609719294335e-10,"IQM4"
"AT2G25440",48.6834141615046,2.6326401580482,0.810503649720609,3.2481533660653,0.00116156643085289,0.00565929145412718,"AtRLP20"
"AT2G02350",59.4113675449569,2.03645678636007,0.567497349937015,3.58848686533266,0.000332602746468998,0.00203685826050655,"AtPP2-B9"
"AT2G18210",54.7561670559635,2.0170759709784,0.606422323016638,3.32619017213036,0.000880418379703257,0.00451895773594099,NA
"AT2G32030",336.726884509542,3.91325492711497,0.588061439215175,6.65450013579805,2.84264492712623e-11,5.29680329483986e-09,NA
"AT2G24285",5.70191473240748,3.53817526655801,1.14042818808215,3.10249720546467,0.00191895359704437,0.00849471000690766,NA
"AT2G39650",521.704428200851,2.44927828294712,0.440049170877221,5.56591954954621,2.60773542591827e-08,1.07025592945707e-06,NA
"AT2G16870",285.463938895585,2.00364816111868,0.35323370723423,5.67230170870996,1.40891557456303e-08,6.54735071712856e-07,NA
"AT2G44290",1456.120029799,2.87229816666213,0.45437548613132,6.3214197383703,2.59170982336073e-10,2.78320092222666e-08,"LTPG13"
"AT2G40180",49.6866029433069,2.89680739794729,0.731174065349002,3.96185742250663,7.43689479889414e-05,0.000617289073295475,"ATHPP2C5"
"AT2G44840",174.892788048318,4.59288327871151,0.815782172664028,5.63003634133476,1.80171654977336e-08,7.97914042961595e-07,"ATERF13"
"AT2G17040",1932.40269608511,3.11337729794553,0.401131225951504,7.7614932384295,8.39351950636228e-15,9.38013453404315e-12,"anac036"
"AT2G22500",8713.44195015358,3.67925453631174,0.419085908421734,8.7792370546834,1.64587300366495e-18,1.13707879579866e-14,"ATPUMP5"
"AT2G40140",7066.12723073533,2.75689049923912,0.433148493912279,6.36476990682424,1.95582708383461e-10,2.2272786889866e-08,"AtC3H29"
"AT2G04430",471.612956751721,2.45327759569654,0.584412178228444,4.19785501926616,2.69455037675605e-05,0.000273492904547727,"atnudt5"
"AT2G43000",64.1552338444652,2.17220242167577,0.687432458219388,3.15987759335991,0.00157835434297926,0.00724379364760587,"ANAC042"
"AT2G06185",23.7163819547788,3.40461717332339,0.874818973863095,3.8917962173237,9.95048064792847e-05,0.000782670443677289,NA
"AT4G03450",1539.28568044092,3.78524013714062,0.587279767071114,6.445378079375,1.15312592961445e-10,1.50312503252762e-08,NA
"AT4G19380",57.4693023137836,-2.49020721701513,0.528033369773924,-4.71600349440284,2.40522305225617e-06,3.95954352510415e-05,NA
"AT4G35100",8293.03200210662,-3.14421659208489,0.470642547134479,-6.68068922206151,2.37821086716834e-11,4.65007532386142e-09,"PIP2;7"
"AT4G34150",22713.7020027028,2.48277326116654,0.320534839834105,7.74572044165781,9.50414094446136e-15,9.38013453404315e-12,NA
"AT4G04490",1734.27093376038,3.18372856546338,0.736961572807059,4.32007404855138,1.55976852954492e-05,0.000178606422891425,"CRK36"
"AT4G09770",23.7567758997557,3.32843515445588,0.99923559675243,3.33098136743074,0.000865403947658939,0.00445181489679304,NA
