"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT1G64380",698.860562883924,2.02067255544031,0.513178054530562,3.93756618702013,8.23122319444137e-05,0.00310774745869235,532.190705348789,712.491381339736,825.312618849668,468.248041318422,521.795840843112,710.359388064079,727.197293895232,324.078800209427,751.08113808945,305.713306397425,803.155428714509,428.764172673723,956.92970337984,133.314953260406,767.809697760687,159.519747178689,921.655671656379,365.694343825543,1358.25493722932,524.67214716605,1145.22434939367,291.699321116718,971.95719466869,546.937069567537,2080.00637711843,62.7336398236601,1276.34765932691,205.296194081032,1388.51520133666
"AT1G56240",27.4048401884194,7.82621335212528,1.1757834221258,6.65616915909188,2.8105676256179e-11,6.61365779530574e-09,13.1730372611086,90.9079912395197,18.4280329567709,102.707256040483,18.5940611436298,44.3051593387159,15.3904189184176,13.3183068579217,43.5895303355484,31.3552109125565,51.1221210907058,18.2309175782528,19.1641462626136,0,60.5734729576662,0.67025103856592,29.5574705195923,1.92470707276601,58.4049623008608,0.292949272566192,74.6623655756129,1.25462073598589,37.3255451101648,1.72807920874419,4.89701324807165,1.53008877618683,27.0064362139088,0,14.6262134972261
"AT1G71520",70.5496828620558,4.48366856895556,1.07297979224097,4.17870737303561,2.93170607934143e-05,0.00135454191615599,40.8364155094368,174.997883136075,57.9166750069942,238.57197269246,55.7821834308895,194.204281768038,39.7585822059122,58.6005501748554,182.740723329799,62.7104218251129,45.740845186421,91.1545878912639,21.7193657642954,24.7584913197898,65.4848356299094,16.0860249255821,149.130873985216,0,62.4797271125487,4.68718836105908,163.775511585215,1.25462073598589,126.90685337456,17.2807920874419,29.3820794884299,12.2407102094947,56.3612581855489,5.54854578597384,45.8288022913083
"AT1G18390",947.175813743392,1.63555883138768,0.411911062610606,3.97066012508102,7.16737654289901e-05,0.00278934998266629,1347.60171181141,931.806910205077,1292.59488311064,917.895555952346,1001.75504411306,1190.33194756683,1204.30028036618,822.183476695698,1740.2281726269,813.66772318084,1205.4058025598,950.033371577839,970.98341063909,408.197690221149,1399.73836158931,371.989326404085,1168.86360691115,168.411868867026,1435.67546865139,223.813244240571,1895.4607002583,402.733256251469,1206.36161796053,426.835564559815,843.510531980342,654.11295181987,1224.68317265682,420.10418093802,828.81876484281
"AT1G73910",2.97316600114081,-7.95924226485495,2.58895538740341,-3.07430645718375,0.00210992573447519,0.0446637731052033,5.26921490444345,0,5.26515227336311,0,6.97277292886119,0,5.13013963947254,5.32732274316867,0,0,5.38127590428482,1.35043833912984,2.55521950168182,2.53933244305536,0,12.0645186941866,0,3.84941414553203,0,2.34359418052954,2.40846340566493,0,2.98604360881318,5.18423762623257,9.7940264961433,0,0,0,7.80064719852057
"AT1G62422",761.19553361458,1.71602454870563,0.284256031616861,6.03689757766899,1.57105368698348e-09,2.40859192905187e-07,773.257287227077,1362.4835187023,622.604256325188,1646.55097085372,765.842893353254,1024.18760004665,606.639012367628,1302.53041070474,801.376750015083,1063.72553020848,570.415245854191,1056.7180003691,709.073411716704,425.338184211773,785.818027558912,453.759953109128,886.72411558777,473.47793990044,851.625845642784,430.928379944869,820.081789628909,593.435608121324,736.059749572449,716.288832024467,377.070020101517,762.749254929136,489.638430486956,538.208941239463,428.060515018816
"AT1G63740",485.735804913665,1.66553014343625,0.293124075165129,5.68199709456817,1.33130923421716e-08,1.53952599844872e-06,461.056304138802,479.539653788467,402.784148912278,490.892160760418,330.04458529943,711.836226708702,460.43003264266,666.803230019945,445.954425740611,651.40450670836,495.077383194203,727.211045621416,534.0408758515,272.343404517688,613.9203340304,234.587863498072,615.332795362422,278.120172014689,520.21164095883,310.233279647598,652.693582935196,472.364707098686,500.162304476208,481.270059635257,454.197978758646,578.373557398622,503.728745033343,348.765735118356,392.957602625474
"AT1G27200",1195.17652107376,1.14267973430335,0.332706352901808,3.4344992944592,0.000593649617400525,0.0163674213996382,1383.16891241641,1126.12274147955,1262.32025753881,1069.12592508282,973.863952397613,711.09780738639,1151.71634906158,783.116443245794,1327.80415483671,558.122754243505,1292.85153600443,400.404967551996,2175.76940568207,695.777089397169,1930.16553019158,538.211583968433,1545.04959534233,821.849920071088,1829.56940044789,660.014711091631,1554.66312835671,488.674776666502,1663.22629010894,527.928198271351,2704.37556624757,420.009369063285,2147.59877544519,643.631311172966,2273.88865836875
"AT1G66400",154.422586173322,2.47544741446651,0.751668814983221,3.29326874432294,0.000990297690887011,0.0248335246226523,129.095765158865,237.497127113245,132.945094902419,359.87975541744,140.617587398701,190.512185156478,151.33911936444,325.85457445715,234.712855652953,197.537828749106,96.8629662771267,108.035067130387,160.978828605954,69.8316421840224,124.421187696828,45.5770706224825,123.603967627386,27.9082525551072,137.183748660161,26.9513330760897,204.719389481519,11.9188969918659,716.650466115163,39.7458218011164,151.807410690221,71.1491280926877,115.070902128829,22.9868325418916,122.860193376699
"AT1G16090",257.590777962965,2.66596118859531,0.699355294233799,3.81202689187631,0.00013783187645918,0.00483414849896779,102.749690636647,713.62773123023,81.6098602371282,924.365304364345,105.753722754395,738.419322311932,58.9966058539342,811.528831209361,221.300692472784,632.591380160826,111.66147501391,752.869374064883,51.1043900336363,102.842963943742,122.78406680608,111.931923440509,80.6112832352518,112.595363756812,69.2710017986953,128.897679929125,255.297121000483,168.746488990102,67.1859811982966,266.988237750978,67.3339321609852,259.350047563668,109.199937734501,77.6796410036338,162.838510269117
"AT1G52618",57.5066995785332,-1.16908766812702,0.383587961815124,-3.04776944144688,0.00230546738700092,0.0477473228385886,73.7690086622084,43.1812958387719,50.0189465969496,49.3318316414917,60.430698716797,60.5503844295784,44.8887218453847,60.3763244225783,58.6782139132383,53.303858551346,41.7048882582073,63.4706019391023,38.3282925252273,92.0508010607569,54.0249893946752,70.3763590494216,38.9621202303717,82.7624041289386,25.8068438073571,67.085383417658,50.5777315189635,78.4137959991178,34.3395015013516,85.5399208328375,33.0548394244836,78.7995719736218,57.5354510644145,61.8266530437086,58.5048539889043
"AT1G02340",523.528706953363,-2.60110149242929,0.719647334260338,-3.61441134927948,0.000301030794967832,0.0091884769197044,1351.55362298975,118.180388611376,1554.53620871046,137.482153754977,1165.6152079413,39.8746434048443,1056.80876573134,31.0760493351506,556.604771977003,113.662639558017,738.580117863091,39.1627118347652,1065.52653220132,259.646742302411,689.227895004796,254.695394655049,863.884252004449,638.040394621934,615.289486564882,131.53422338222,482.896912835819,50.8121398074284,589.743612740603,48.3862178448374,422.36739264618,208.092073561409,1013.32845446101,521.563303881541,424.160191419556
"AT1G66160",3407.35445242754,2.53012417947048,0.581980628134304,4.34743710900048,1.37737547469957e-05,0.000722122991748582,8924.7327444011,1670.43433902617,4986.09920287487,2883.89035464852,5113.36681449821,1442.87135579751,4673.55721155948,979.339497619174,12169.8615656056,551.06783178818,6652.60233667211,713.031443060553,3457.2119857755,362.489706246153,5091.44597022545,171.584265872875,5370.05498485503,225.190727513624,5534.88886920948,100.188651217638,7160.36170504184,220.813249533516,6042.25924243347,441.524237834141,4540.75553427444,259.350047563668,5246.29378277151,297.243524248599,3530.76793823037
"AT1G18300",1072.1796411116,3.27191650482532,0.584925936615542,5.59372785511455,2.22245224971553e-08,2.4051211859622e-06,1641.36044273414,1634.07114253037,1500.56839790849,1413.64002802176,908.784738394908,1017.54182614584,555.337615972902,1005.08822421116,1679.87343831614,749.389540810099,1265.945156483,887.237988808302,1037.41911768282,201.242096112137,1723.88829795736,137.401462906014,1579.98115141094,111.633010220429,1328.37332861027,104.582890306131,3224.93250018534,193.838903709819,3377.21532156771,271.308435772838,1111.62200731226,387.112460375268,1083.78002719295,145.847489231312,814.192551345584
